#Sample	OTU	Abundance
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU125	8.3309
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU246	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU245	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU249	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1478	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1426	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1421	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1423	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1511	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU456	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1342	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU397	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1644	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1645	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU4	9.6721
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU3	12.221
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1496	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1	12.25
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU9	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU431	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU473	5.4663
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU39	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU36	8.1546
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU34	7.4416
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU32	8.123
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU31	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1437	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1436	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1433	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1509	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1729	5.4663
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1480	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU447	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU443	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1658	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU53	6.7271
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU490	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1353	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU509	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU217	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU162	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU24	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU27	9.183
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU21	10.242
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU23	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1402	7.6774
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1695	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1534	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1530	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU295	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU274	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1667	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1413	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1412	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU470	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU476	5.6549
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1399	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1391	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1397	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1772	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1113	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU15	4.9939
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU17	9.0038
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU284	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU280	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1410	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1678	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1384	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1776	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1432	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1431	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU585	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1508	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1507	6.2302
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1500	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU328	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1462	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU385	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU384	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1605	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1606	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1608	7.3353
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1309	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU324	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1651	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU213	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU212	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU215	4.6832
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1475	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1474	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1613	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU483	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU487	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1101	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU157	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU154	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU155	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU51	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU269	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1827	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU95	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1440	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU557	5.2493
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1593	3.7383
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1594	2.8425
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1446	4.2868
007SAT.A10.NULL.16	New.CleanUp.ReferenceOTU1443	2.8425
007SAT.A5.1.NULL.17	4482374	2.3548
007SAT.A5.1.NULL.17	815453	8.1753
007SAT.A5.1.NULL.17	4373812	10.612
007SAT.A5.1.NULL.17	813104	8.5206
007SAT.A5.1.NULL.17	544733	5.971
007SAT.A5.1.NULL.17	236030	6.4499
007SAT.A5.1.NULL.17	1106797	12.338
007SAT.A5.1.NULL.17	570520	2.3548
007SAT.A5.1.NULL.17	4362403	7.2981
007SAT.A5.1.NULL.17	4467747	2.3548
007SAT.A5.1.NULL.17	114830	2.3548
007SAT.A5.1.NULL.17	151936	6.911
007SAT.A5.1.NULL.17	4469401	2.3548
007SAT.A5.1.NULL.17	2036172	8.902
007SAT.A5.1.NULL.17	1113193	5.6549
007SAT.A5.1.NULL.17	3862609	9.1416
007SAT.A5.1.NULL.17	4136360	7.5721
007SAT.A5.1.NULL.17	4483596	6.5797
007SAT.A5.1.NULL.17	4387971	2.3548
007SAT.A5.1.NULL.17	4474485	3.2064
007SAT.A5.1.NULL.17	779391	4.8976
007SAT.A5.1.NULL.17	263762	5.3975
007SAT.A5.1.NULL.17	2147801	4.1261
007SAT.A5.1.NULL.17	2660671	6.7548
007SAT.A5.1.NULL.17	4350280	2.3548
007SAT.A5.1.NULL.17	1139892	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU349	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU343	5.5319
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU342	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU346	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU344	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU415	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU423	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU267	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1131	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU220	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU222	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU223	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU229	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU132	5.8732
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU272	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU359	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU354	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU355	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU356	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1128	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU517	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU513	5.2493
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU319	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU583	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU582	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU362	5.6549
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU10	6.8088
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU386	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU13	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU19	6.9595
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU526	5.0841
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU598	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU594	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU595	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU113	6.6405
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU374	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU590	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU505	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU504	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU94	7.9774
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU560	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU569	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU89	7.9295
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU87	5.7681
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU306	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU305	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU304	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU303	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU301	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU514	5.6549
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU412	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU414	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU291	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU70	5.0841
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU314	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU317	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU310	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU311	5.0841
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU572	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU542	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU549	5.8732
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU548	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU61	8.1956
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU68	5.3975
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU433	5.2493
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU432	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU329	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU351	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1124	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1121	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1120	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU577	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU404	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU121	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU55	4.8976
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU57	8.0464
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU559	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU552	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU555	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU338	7.6628
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU333	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU125	7.603
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU246	5.5319
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU245	5.3975
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU249	5.8732
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU397	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU438	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU4	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU3	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1	11.121
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU8	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU431	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU489	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU473	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU39	7.7481
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU34	5.971
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU35	6.5163
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU32	5.3975
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU31	8.6593
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU534	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU530	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU531	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU445	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU447	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU490	5.2493
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU509	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU318	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU264	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU162	5.5319
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU24	7.9295
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU21	10.763
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU23	8.4879
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU468	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU290	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU293	5.5319
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU295	5.5319
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU297	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1086	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU271	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU270	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU276	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU275	6.2302
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU274	4.8976
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU470	5.0841
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU475	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU476	7.3716
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1113	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU467	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU15	8.5839
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU17	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU286	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU287	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU284	5.8732
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU280	5.2493
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU288	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU289	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1093	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU336	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU216	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU335	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU330	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU585	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU586	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU247	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU570	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU328	5.3975
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU250	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU388	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU385	4.4314
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU384	5.6549
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU380	4.1261
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU492	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1117	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU324	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU212	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1079	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU248	6.6405
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU398	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU396	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU390	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU482	2.3548
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU483	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU486	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU407	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU1101	3.2064
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU157	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU154	6.3803
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU51	7.7203
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU269	4.6832
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU230	5.2493
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU95	5.8732
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU557	3.7383
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU232	5.0841
007SAT.A5.1.NULL.17	New.CleanUp.ReferenceOTU231	4.1261
007SAT.C10.NULL.19	815453	7.3958
007SAT.C10.NULL.19	4373812	8.6819
007SAT.C10.NULL.19	813104	9.4811
007SAT.C10.NULL.19	544733	3.8294
007SAT.C10.NULL.19	236030	4.2189
007SAT.C10.NULL.19	1106797	10.129
007SAT.C10.NULL.19	4449887	2.4344
007SAT.C10.NULL.19	4469401	4.2189
007SAT.C10.NULL.19	3974550	3.2943
007SAT.C10.NULL.19	1113193	4.5252
007SAT.C10.NULL.19	3862609	9.6646
007SAT.C10.NULL.19	4483596	7.104
007SAT.C10.NULL.19	4416518	2.4344
007SAT.C10.NULL.19	633056	2.4344
007SAT.C10.NULL.19	2147801	5.4935
007SAT.C10.NULL.19	1139892	4.7778
007SAT.C10.NULL.19	128300	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU343	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU342	5.3451
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU346	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU415	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1131	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU224	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU220	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU221	6.0678
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU222	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU223	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1451	5.1796
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1414	6.8522
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1504	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1503	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU78	6.4774
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU513	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU582	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1334	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1335	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1336	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1332	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU362	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU218	5.3451
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU10	9.4359
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU386	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU13	10.295
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1575	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1343	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU19	10.005
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU526	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU598	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU595	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU113	6.5471
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1324	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1321	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1498	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1329	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU590	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1538	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU94	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU97	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1325	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU569	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU89	6.677
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU87	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1310	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1316	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1317	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1315	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1319	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU306	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU305	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU303	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU126	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1544	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1542	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1549	2.4344
