#NodeID	NodeType	Abundance	k	p	c	o	f
New.CleanUp.ReferenceOTU290	otu	3.2064	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU293	otu	12.4438	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU295	otu	17.351	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU297	otu	6.2229	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1086	otu	4.7892	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2844	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2841	otu	6.1536	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2840	otu	7.814	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU273	otu	3.5836	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU271	otu	3.2064	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU270	otu	7.4479	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU276	otu	4.1261	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU275	otu	9.2467	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU274	otu	8.6359	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3532	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3431	otu	4.0258	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
New.CleanUp.ReferenceOTU1417	otu	3.2943	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU879	otu	2.9943	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae
New.CleanUp.ReferenceOTU1663	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1660	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1667	otu	4.9939	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1413	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1412	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU470	otu	18.7935	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU4158	otu	2.947	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU475	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU474	otu	3.9245	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU476	otu	24.8891	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1399	otu	7.8351	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1386	otu	3.0576	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
New.CleanUp.ReferenceOTU1391	otu	8.812	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1396	otu	3.2943	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1397	otu	8.5937	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3091	otu	4.0258	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Isosphaeraceae
New.CleanUp.ReferenceOTU67	otu	11.4209	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae
New.CleanUp.ReferenceOTU605	otu	12.9171	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU691	otu	4.8972	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Patulibacteraceae
New.CleanUp.ReferenceOTU2066	otu	7.4641	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2061	otu	5.5927	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2069	otu	6.1207	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
New.CleanUp.ReferenceOTU421	otu	7.4641	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1892	otu	4.2805	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU893	otu	10.949	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU1896	otu	4.7513	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1898	otu	8.7322	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1772	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU196	otu	3.3528	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU2470	otu	4.485	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2479	otu	8.3389	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU424	otu	7.8378	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1562	otu	3.2943	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1113	otu	6.9447	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2274	otu	14.9281	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2272	otu	6.0712	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3010	otu	2.6959	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU953	otu	5.1119	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2381	otu	3.1051	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2386	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2387	otu	3.0576	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2388	otu	3.1051	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1875	otu	4.5875	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU791	otu	8.245	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU467	otu	9.7885	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU11	otu	25.4295	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU14	otu	41.0384	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU15	otu	23.8318	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU16	otu	24.225	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU17	otu	29.7337	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU18	otu	27.1588	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU265	otu	4.2717	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU460	otu	8.2858	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU120	otu	5.5328	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2494	otu	5.5452	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3707	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3703	otu	4.0258	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU2656	otu	3.1051	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae
New.CleanUp.ReferenceOTU2655	otu	3.1051	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2652	otu	4.3228	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3869	otu	2.947	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU64	otu	18.4003	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2729	otu	3.6331	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU286	otu	4.1261	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU287	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU284	otu	14.1666	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU280	otu	14.4507	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2576	otu	3.0576	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU1877	otu	5.8151	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU288	otu	4.1261	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU289	otu	3.2064	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1093	otu	6.2229	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2872	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2873	otu	6.1516	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2870	otu	4.0258	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU2875	otu	2.6959	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
New.CleanUp.ReferenceOTU609	otu	4.4532	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae
New.CleanUp.ReferenceOTU3528	otu	2.6959	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1416	otu	6.9364	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU1411	otu	6.232	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1410	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3521	otu	4.8499	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU4093	otu	2.947	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__AKYG1722	f__
New.CleanUp.ReferenceOTU336	otu	6.8323	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1674	otu	3.5836	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1670	otu	4.7089	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1673	otu	10.9692	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1678	otu	10.2621	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU216	otu	8.9266	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU168	otu	14.279	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU1243	otu	9.2958	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU1384	otu	7.6203	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1387	otu	4.2189	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1380	otu	3.8294	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU335	otu	4.1261	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1246	otu	5.27	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
New.CleanUp.ReferenceOTU620	otu	7.1054	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU330	otu	10.485	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2011	otu	3.1051	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU2012	otu	3.1051	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae
New.CleanUp.ReferenceOTU2014	otu	4.7874	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2017	otu	10.0435	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2018	otu	4.3228	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1776	otu	3.7383	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1432	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1431	otu	9.1892	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU629	otu	4.3862	k__Bacteria	p__Chloroflexi	c__TK10	o__AKYG885	f__
New.CleanUp.ReferenceOTU856	otu	5.27	k__Bacteria	p__Chloroflexi	c__TK10	o__	f__
New.CleanUp.ReferenceOTU585	otu	9.0267	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU586	otu	10.7903	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2122	otu	4.7089	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3659	otu	6.3044	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU1508	otu	6.1368	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU663	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1507	otu	15.9845	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU247	otu	10.6502	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2260	otu	12.1978	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2268	otu	8.342	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1500	otu	6.1368	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU570	otu	8.9666	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3028	otu	4.8188	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU533	otu	6.4104	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU2390	otu	5.8544	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1840	otu	4.3442	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU1844	otu	11.1066	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1845	otu	7.6926	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU152	otu	9.2072	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU472	otu	15.0229	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	NA
New.CleanUp.ReferenceOTU328	otu	13.6133	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2489	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__	o__	f__
New.CleanUp.ReferenceOTU2488	otu	5.5452	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2487	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2486	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2484	otu	6.24	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3732	otu	2.947	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU2647	otu	6.9726	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1984	otu	6.9859	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU192	otu	13.1656	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU698	otu	4.0678	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU193	otu	4.8499	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
New.CleanUp.ReferenceOTU3608	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU1066	otu	4.2878	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU255	otu	4.5222	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU254	otu	5.8544	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU251	otu	11.9073	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
New.CleanUp.ReferenceOTU250	otu	7.6997	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2854	otu	5.3275	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU191	otu	10.333	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU679	otu	2.9943	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1461	otu	5.4509	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1462	otu	5.2769	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU3516	otu	2.6959	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU1465	otu	4.485	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU388	otu	5.6408	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU440	otu	3.9245	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU385	otu	15.0278	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU384	otu	14.8379	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU380	otu	9.5708	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1605	otu	10.0423	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1606	otu	11.9781	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU1608	otu	14.3427	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU197	otu	5.6429	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__AKYG1722	f__
New.CleanUp.ReferenceOTU492	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2708	otu	4.3228	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2869	otu	4.0258	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU4170	otu	2.947	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2329	otu	4.485	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
New.CleanUp.ReferenceOTU219	otu	4.5252	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU928	otu	4.4286	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
New.CleanUp.ReferenceOTU1115	otu	3.0576	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU1117	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU926	otu	3.5176	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae
New.CleanUp.ReferenceOTU195	otu	8.2763	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU3515	otu	4.0258	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU1918	otu	3.8899	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
New.CleanUp.ReferenceOTU1289	otu	4.3862	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
New.CleanUp.ReferenceOTU1280	otu	4.0678	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU3420	otu	5.3275	Unassigned	NA	NA	NA	NA
New.CleanUp.ReferenceOTU2001	otu	8.7219	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
New.CleanUp.ReferenceOTU2007	otu	3.1051	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
New.CleanUp.ReferenceOTU2006	otu	3.1051	Unassigned	NA	NA	NA	NA
