Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
New.CleanUp.ReferenceOTU2222	-0.294811482207	0.64	0.83651695692	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3082	-0.222906242644	0.64	0.83651695692	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3307	-0.222906242644	0.64	0.83651695692	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1942	-0.294811482207	0.64	0.83651695692	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3056	-0.222906242644	0.64	0.83651695692	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2998	-0.222906242644	0.64	0.83651695692	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; NA; NA; NA
New.CleanUp.ReferenceOTU3070	-0.222906242644	0.64	0.83651695692	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
New.CleanUp.ReferenceOTU2446	-0.185022676493	0.64	0.83651695692	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU163	-0.173311358362	0.64	0.83651695692	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2921	-0.222906242644	0.64	0.83651695692	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1910	-0.294811482207	0.64	0.83651695692	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
4433511	-0.222906242644	0.65	0.843403093722	1.0	k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__
589372	-0.222906242644	0.65	0.843403093722	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU2863	-0.222906242644	0.65	0.843403093722	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3877	-0.294811482207	0.65	0.843403093722	1.0	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2052	-0.141724876271	0.65	0.843403093722	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2046	-0.294811482207	0.65	0.843403093722	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1892	-0.294811482207	0.65	0.843403093722	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1877	-0.294811482207	0.65	0.843403093722	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2801	-0.180123953701	0.66	0.85095840868	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1703	0.188782533953	0.66	0.85095840868	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2531	-0.15312519629	0.66	0.85095840868	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2056	-0.294811482207	0.66	0.85095840868	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1862	-0.180657034005	0.66	0.85095840868	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3282	-0.222906242644	0.66	0.85095840868	1.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU2131	-0.294811482207	0.66	0.85095840868	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__
New.CleanUp.ReferenceOTU116	-0.168195910991	0.67	0.855344673232	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2372	-0.169937189681	0.67	0.855344673232	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU0	-0.134582320885	0.67	0.855344673232	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3320	-0.222906242644	0.67	0.855344673232	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
New.CleanUp.ReferenceOTU2151	-0.294811482207	0.67	0.855344673232	1.0	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU871	-0.174613208599	0.67	0.855344673232	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU48	-0.174365553002	0.67	0.855344673232	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU1787	-0.206014006456	0.67	0.855344673232	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU3132	-0.222906242644	0.67	0.855344673232	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3499	-0.222906242644	0.67	0.855344673232	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2260	-0.169794172907	0.67	0.855344673232	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
1039041	-0.208366623534	0.68	0.859645390071	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
New.CleanUp.ReferenceOTU2736	-0.164433992787	0.68	0.859645390071	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3234	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU86	-0.152627532258	0.68	0.859645390071	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
New.CleanUp.ReferenceOTU3141	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
New.CleanUp.ReferenceOTU2650	-0.139417167272	0.68	0.859645390071	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3062	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3061	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
New.CleanUp.ReferenceOTU2993	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__
New.CleanUp.ReferenceOTU1497	0.136619955169	0.68	0.859645390071	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3361	-0.222906242644	0.68	0.859645390071	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2975	-0.222906242644	0.69	0.866144366197	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
New.CleanUp.ReferenceOTU2948	-0.222906242644	0.69	0.866144366197	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2257	-0.109472303625	0.69	0.866144366197	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1974	-0.135298162614	0.69	0.866144366197	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3240	-0.222906242644	0.69	0.866144366197	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2254	-0.141724876271	0.69	0.866144366197	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3500	-0.222906242644	0.69	0.866144366197	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2303	-0.294811482207	0.69	0.866144366197	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; NA; NA; NA
New.CleanUp.ReferenceOTU91	-0.196895677509	0.7	0.871790393013	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1982	-0.141724876271	0.7	0.871790393013	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2187	-0.294811482207	0.7	0.871790393013	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2070	-0.150175736365	0.7	0.871790393013	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2061	-0.141724876271	0.7	0.871790393013	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2875	-0.222906242644	0.7	0.871790393013	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3528	-0.222906242644	0.7	0.871790393013	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU234	-0.222906242644	0.7	0.871790393013	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU239	-0.222906242644	0.7	0.871790393013	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2768	-0.18098675639	0.71	0.881166231506	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU184	-0.150678752582	0.71	0.881166231506	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU3068	-0.222906242644	0.71	0.881166231506	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3010	-0.222906242644	0.71	0.881166231506	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
4413720	-0.222906242644	0.72	0.888935064935	1.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3064	-0.222906242644	0.72	0.888935064935	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2889	-0.222906242644	0.72	0.888935064935	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU37	-0.294811482207	0.72	0.888935064935	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__
New.CleanUp.ReferenceOTU3516	-0.222906242644	0.72	0.888935064935	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2391	-0.128305686392	0.72	0.888935064935	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3089	-0.222906242644	0.73	0.892778730703	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2910	-0.222906242644	0.73	0.892778730703	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3045	-0.222906242644	0.73	0.892778730703	1.0	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya; s__
New.CleanUp.ReferenceOTU3596	-0.222906242644	0.73	0.892778730703	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1483	0.136619955169	0.73	0.892778730703	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU3241	-0.222906242644	0.73	0.892778730703	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU3005	-0.222906242644	0.73	0.892778730703	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1308	0.136619955169	0.73	0.892778730703	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1389	0.136619955169	0.73	0.892778730703	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3353	-0.222906242644	0.73	0.892778730703	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3503	-0.222906242644	0.73	0.892778730703	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU1324	0.136619955169	0.74	0.899607843137	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halosimplex; s__carlsbadense
New.CleanUp.ReferenceOTU2798	-0.147464201343	0.74	0.899607843137	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1542	0.136619955169	0.74	0.899607843137	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1514	0.136619955169	0.74	0.899607843137	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU242	-0.222906242644	0.74	0.899607843137	1.0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__
New.CleanUp.ReferenceOTU3066	-0.222906242644	0.74	0.899607843137	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2452	-0.127832071882	0.74	0.899607843137	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
254635	-0.12472848979	0.75	0.907124681934	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
4465330	-0.222906242644	0.75	0.907124681934	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
3230031	-0.222906242644	0.75	0.907124681934	1.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
New.CleanUp.ReferenceOTU224	0.136619955169	0.75	0.907124681934	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3041	-0.222906242644	0.75	0.907124681934	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3582	-0.222906242644	0.75	0.907124681934	1.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
172222	-0.222906242644	0.76	0.91302443134	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
4337729	-0.099498876088	0.76	0.91302443134	1.0	k__Bacteria; p__Chloroflexi; c__TK17; o__mle1-48; f__; g__; s__
3077248	-0.122026382522	0.76	0.91302443134	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__
New.CleanUp.ReferenceOTU1578	0.136619955169	0.76	0.91302443134	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2623	-0.099498876088	0.76	0.91302443134	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1365	0.136619955169	0.76	0.91302443134	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU2669	-0.120172803397	0.76	0.91302443134	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1380	0.136619955169	0.76	0.91302443134	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1319	0.136619955169	0.77	0.921931150294	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium; s__
New.CleanUp.ReferenceOTU3498	-0.222906242644	0.77	0.921931150294	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1494	0.136619955169	0.77	0.921931150294	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1445	0.136619955169	0.77	0.921931150294	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1335	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1336	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1538	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1322	-0.0790957635188	0.78	0.922288557214	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1315	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1355	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1459	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1375	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halosimplex; s__carlsbadense
New.CleanUp.ReferenceOTU1360	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1347	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorubrum; s__
New.CleanUp.ReferenceOTU1425	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU1491	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1533	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU219	0.136619955169	0.78	0.922288557214	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3520	-0.222906242644	0.78	0.922288557214	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1415	0.136619955169	0.79	0.931794871795	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU1517	0.136619955169	0.79	0.931794871795	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1492	0.136619955169	0.79	0.931794871795	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
112959	-0.222906242644	0.8	0.937387017256	1.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU218	0.136619955169	0.8	0.937387017256	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU1321	0.136619955169	0.8	0.937387017256	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1498	0.136619955169	0.8	0.937387017256	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1329	0.136619955169	0.8	0.937387017256	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU1396	0.136619955169	0.8	0.937387017256	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU2069	-0.119519702184	0.8	0.937387017256	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU570	-0.0906007274636	0.8	0.937387017256	1.0	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3085	-0.222906242644	0.81	0.944448078496	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
New.CleanUp.ReferenceOTU1575	0.136619955169	0.81	0.944448078496	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1317	0.136619955169	0.81	0.944448078496	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2418	-0.0863991237766	0.81	0.944448078496	1.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU9	-0.076752728305	0.81	0.944448078496	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1524	0.136619955169	0.81	0.944448078496	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU1420	0.136619955169	0.82	0.954546938776	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1352	0.136619955169	0.82	0.954546938776	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2781	-0.0645744866827	0.83	0.962260162602	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1495	0.136619955169	0.83	0.962260162602	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1493	0.136619955169	0.83	0.962260162602	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium; s__
New.CleanUp.ReferenceOTU1401	0.136619955169	0.83	0.962260162602	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorubrum; s__
New.CleanUp.ReferenceOTU1447	0.136619955169	0.83	0.962260162602	1.0	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
