OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
New.CleanUp.ReferenceOTU3703	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2656	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU2655	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2652	1.72304753249555	0.741617076928383	0.81422580106647	0.910824830111027	0.362387677370823	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU3869	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2729	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475696	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU286	1.60817769699585	-0.867734614023235	0.772686130205489	-1.12301046971358	0.261433047917063	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halolamina; s__
New.CleanUp.ReferenceOTU287	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2576	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1877	2.52713638099348	1.28662054311589	0.880385761225663	1.46142815999736	0.143897977381374	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU288	1.60817769699585	-0.867734614023235	0.772686130205489	-1.12301046971358	0.261433047917063	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU289	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorhabdus; s__
New.CleanUp.ReferenceOTU1093	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU2872	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2873	1.72304753249555	0.744675750470449	0.806456624259972	0.923392192548216	0.355802858941732	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2870	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2875	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU609	1.83791736799526	0.843942729858621	0.822214130874936	1.02642693450253	0.304690387530066	NA	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU3528	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1416	1.72304753249555	0.744675750470449	0.806456624259972	0.923392192548216	0.355802858941732	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1411	1.72304753249555	0.743747105335549	0.808831472784673	0.919532845049848	0.357816934065218	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1410	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599648	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3521	1.49330786149615	0.499087606316975	0.804876144786768	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU4093	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU336	1.60817769699585	-0.869374963767178	0.76856416573712	-1.1311677053449	0.257984511782631	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1674	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475695	0.536732027176341	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1670	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1673	2.18252687449437	1.11532257451286	0.819969065515328	1.36020079466279	0.173766391182916	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1678	4.02044424248962	-2.3198042750117	0.887716424515642	-2.61322671401224	NA	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU216	2.06765703899466	-1.37048358136703	0.778302193948204	-1.76086305810701	0.0782615838243038	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1243	1.72304753249555	0.746516845275571	0.801706325732077	0.931159978803823	0.351770816568122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU1384	1.95278720349496	-1.26115865396272	0.78009470982613	-1.61667376804005	0.105948719168159	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1387	1.60817769699585	-0.867734614023235	0.772686130205489	-1.12301046971358	0.261433047917063	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1380	1.49330786149615	-0.699879761894153	0.77528538556164	-0.902738236690917	0.366664837830843	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU335	1.60817769699585	-0.867734614023235	0.772686130205489	-1.12301046971358	0.261433047917063	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU1246	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
New.CleanUp.ReferenceOTU620	1.95278720349496	0.943769221105456	0.816666255261447	1.15563636311056	0.247829927751041	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU330	1.95278720349496	-1.26855011913198	0.767452084687808	-1.65293722493179	0.0983436401511111	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2011	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2012	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU2014	1.95278720349496	0.935785077994277	0.831912775165645	1.12485960779716	0.260648530629822	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2017	1.95278720349496	0.947356091111785	0.809619309362988	1.17012536652216	0.241950521657897	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2018	1.72304753249555	0.741617076928383	0.81422580106647	0.910824830111027	0.362387677370823	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1776	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1432	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599648	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU1431	1.60817769699585	-0.87051315928795	0.765680532613395	-1.13691431636213	0.255574106678093	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorubrum; s__
New.CleanUp.ReferenceOTU629	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__
New.CleanUp.ReferenceOTU856	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__
New.CleanUp.ReferenceOTU585	1.72304753249555	-1.0188487453904	0.764262161069409	-1.33311420778016	0.182494327549007	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU586	2.06765703899466	-1.37386125902802	0.773005272097045	-1.77729869202696	0.0755191087529885	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU2122	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3659	1.95278720349496	0.940170753071753	0.823611693204718	1.14152186136831	0.253652819892599	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1508	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halorubrum; s__
New.CleanUp.ReferenceOTU663	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU247	1.95278720349496	-1.26933234492024	0.766092192147988	-1.656892418341	0.0975412274794541	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2268	1.72304753249555	0.745378356589763	0.804650421904673	0.926338116899749	0.354270292938044	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1500	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU570	1.60817769699585	0.227376587030155	0.780395835547341	0.291360584812297	0.770775556216826	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3028	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU533	1.60817769699585	0.628683717127394	0.804110826347388	0.781837150462383	0.434310284951993	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2390	1.60817769699585	0.62831959803142	0.805227815420285	0.780300414365929	0.435214068972005	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1840	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU1844	2.18252687449437	1.11614748106519	0.818630450952017	1.36343264505636	0.172746198534478	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1845	1.95278720349496	0.942637230172122	0.818864391173871	1.15115181504085	0.249669784449635	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU152	1.83791736799526	0.8509613537492	0.806839557215841	1.05468472156424	0.291569541674359	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU472	2.41226654549377	1.26813646537897	0.817685665920758	1.55088503838572	0.120929236524136	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; NA; NA; NA
New.CleanUp.ReferenceOTU2489	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2488	1.49330786149615	0.499087606316974	0.804876144786767	0.620080008023092	0.535205113528595	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2487	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2486	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2484	1.72304753249555	0.74374710533555	0.808831472784673	0.919532845049849	0.357816934065218	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3732	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2647	1.49330786149615	0.49938127175828	0.803736047828892	0.621324964964859	0.534385830958597	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1984	1.72304753249555	0.744675750470449	0.806456624259973	0.923392192548216	0.355802858941732	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU698	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU193	1.49330786149615	0.499087606316975	0.804876144786768	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU3608	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1066	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU255	1.83791736799526	0.843942729858621	0.822214130874936	1.02642693450253	0.304690387530066	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU254	1.60817769699585	0.62831959803142	0.805227815420285	0.780300414365929	0.435214068972005	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU250	1.95278720349496	-1.26115865396272	0.78009470982613	-1.61667376804005	0.105948719168159	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU2854	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU679	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU1461	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599648	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1462	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599648	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3516	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1465	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU388	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU440	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU385	2.41226654549377	-1.65181533956522	0.773129898210103	-2.13653015281053	0.0326362259460201	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU380	2.29739670999407	-1.55307358120956	0.790509319680307	-1.96464929956505	0.0494548418098794	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Natronomonas; s__
New.CleanUp.ReferenceOTU197	1.60817769699585	0.628683717127394	0.804110826347388	0.781837150462383	0.434310284951993	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU492	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU2708	1.72304753249555	0.741617076928383	0.81422580106647	0.910824830111027	0.362387677370823	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2869	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU4170	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2329	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU219	1.72304753249555	-1.01386326112617	0.774999336265555	-1.30821177991147	0.190801487653089	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU928	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1115	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1117	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU926	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU195	2.41226654549377	1.2478567029625	0.845577470990877	1.47574497402375	0.140012367611093	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3515	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU1918	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU1289	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU1280	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3420	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2001	2.52713638099348	1.30556966048463	0.858108027445384	1.52145140090502	0.128146598310291	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2007	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU2006	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1309	2.52713638099348	-1.68969221975815	0.823145328537691	-2.05272648848031	0.0400991115527829	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU324	2.06765703899466	-1.3776649933159	0.766961354355665	-1.79626389972843	0.0724525563549899	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU3282	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU408	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU3288	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1308	1.95278720349496	-1.25547787202366	0.789563695269179	-1.59009067861921	0.111814366788723	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2135	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1389	1.49330786149615	-0.699879761894153	0.77528538556164	-0.902738236690917	0.366664837830843	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2131	2.18252687449437	1.09444643319836	0.852386576213119	1.28397896416979	0.199149315872395	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1155	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU960	1.72304753249555	0.74586849675898	0.803385577247503	0.928406630492941	0.353196680426412	NA	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__; g__; s__
